Minutes60UTC,PriceArea,Minutes60DK,ImbalancePriceEUR,ImbalancePriceDKK,SpotPriceEUR,aFRRUpMW,aFRRDownMW,aFRRVWAUpEUR,aFRRVWADownEUR,aFRRVWAUpDKK,aFRRVWADownDKK,mFRRMarginalPriceUpEUR,mFRRMarginalPriceDownEUR,mFRRMarginalPriceUpDKK,mFRRMarginalPriceDownDKK
2026-02-05T04:00:00.0,DK1,2026-02-05T05:00:00.0,51.63,385.48249999999996,68.09750000000001,2.3799999999999994,-2.6374999999999997,70.3675,72.1925,525.3775,539.005,68.09750000000001,29.925,508.4275,223.4275
2026-02-05T05:00:00.0,DK1,2026-02-05T06:00:00.0,18.75,139.99249999999998,69.06,14.2275,-1.9675,141.0575,48.1575,1053.1625,359.5525,69.06,18.75,515.6175000000001,139.99249999999998
2026-02-05T06:00:00.0,DK1,2026-02-05T07:00:00.0,48.935,365.35749999999996,98.24749999999999,4.654999999999999,-0.5225,136.4325,43.755,1018.6325,326.68499999999995,98.24749999999999,37.3075,733.535,278.54499999999996
2026-02-05T07:00:00.0,DK1,2026-02-05T08:00:00.0,91.375,682.2249999999999,97.0625,5.1725,-0.045,155.9475,64.28,1164.3375,479.9275,97.0625,56.162499999999994,724.69,419.31999999999994
2026-02-05T08:00:00.0,DK1,2026-02-05T09:00:00.0,137.9875,1030.2425,104.46,5.0075,-0.2925,132.51250000000002,80.35749999999999,989.365,599.9649999999999,109.23750000000001,104.46,815.59,779.9200000000001
2026-02-05T09:00:00.0,DK1,2026-02-05T10:00:00.0,103.64250000000001,773.8175,102.14500000000001,1.7425000000000002,-1.895,112.74,81.42999999999999,841.74,607.975,107.44749999999999,102.14500000000001,802.225,762.635
2026-02-05T10:00:00.0,DK1,2026-02-05T11:00:00.0,124.9025,932.5450000000001,100.035,2.4675000000000002,-4.3175,96.9125,82.67750000000001,723.565,617.2875,109.5925,100.035,818.24,746.8799999999999
2026-02-05T11:00:00.0,DK1,2026-02-05T12:00:00.0,98.0825,732.305,95.7175,1.0525,-7.017499999999999,52.425,81.85749999999999,391.4175,611.1625,104.2875,95.7175,778.6324999999999,714.6475
2026-02-05T12:00:00.0,DK1,2026-02-05T13:00:00.0,105.165,785.1825,97.8075,0.0,-11.5375,0.0,79.705,0.0,595.0925,105.165,97.8075,785.1825,730.25
2026-02-05T13:00:00.0,DK1,2026-02-05T14:00:00.0,96.13,717.7249999999999,100.01749999999998,0.9099999999999999,-9.8425,71.9075,77.5125,536.8774999999999,578.725,100.01749999999998,89.36,746.75,667.18
2026-02-05T14:00:00.0,DK1,2026-02-05T15:00:00.0,106.2725,793.4525,102.9025,0.8725,-5.165,92.6575,85.615,691.8000000000001,639.22,104.36749999999999,92.315,779.2275,689.2425000000001
2026-02-05T15:00:00.0,DK1,2026-02-05T16:00:00.0,130.33249999999998,973.0875000000001,114.8125,2.1775,-0.775,115.91000000000001,89.10249999999999,865.4075,665.2575,118.18,113.2375,882.355,845.4524999999999
2026-02-05T16:00:00.0,DK1,2026-02-05T17:00:00.0,132.375,988.34,123.0425,0.3975,-6.4,59.33500000000001,84.47,443.0075,630.6675,132.375,122.935,988.34,917.8599999999999
2026-02-05T17:00:00.0,DK1,2026-02-05T18:00:00.0,134.085,1001.1075000000001,131.185,0.0,-12.4725,0.0,84.7825,0.0,633.0025,134.085,131.185,1001.1075000000001,979.4549999999999
2026-02-05T18:00:00.0,DK1,2026-02-05T19:00:00.0,129.715,968.4775,122.7875,0.0,-23.2525,0.0,74.91499999999999,0.0,559.33,129.715,122.7875,968.4775,916.7574999999999
2026-02-05T19:00:00.0,DK1,2026-02-05T20:00:00.0,141.39499999999998,1055.68,114.52,0.0,-24.8675,0.0,70.825,0.0,528.7925,141.39499999999998,114.52,1055.68,855.0274999999999
2026-02-05T20:00:00.0,DK1,2026-02-05T21:00:00.0,115.525,862.5325,105.6275,0.0,-34.285000000000004,0.0,50.879999999999995,0.0,379.88,115.525,105.6275,862.5325,788.6375
2026-02-05T21:00:00.0,DK1,2026-02-05T22:00:00.0,114.015,851.26,103.4,0.04,-24.380000000000003,26.8475,55.88999999999999,200.45,417.2875,113.7675,103.4,849.41,772.0074999999999
2026-02-05T22:00:00.0,DK1,2026-02-05T23:00:00.0,112.495,839.91,97.4675,1.4849999999999999,-1.3399999999999999,65.8125,82.77,491.37,617.9775000000001,109.245,97.4675,815.645,727.7124999999999
2026-02-05T23:00:00.0,DK1,2026-02-06T00:00:00.0,104.91,783.28,97.66749999999999,5.0975,-13.435,79.57,39.400000000000006,594.085,294.1675,106.8425,92.3975,797.7075,689.8575
2026-02-06T00:00:00.0,DK1,2026-02-06T01:00:00.0,80.925,604.2825,99.1275,0.0,-29.057499999999997,0.0,53.29,0.0,397.92499999999995,101.09500000000001,85.46000000000001,754.895,638.1475
2026-02-06T01:00:00.0,DK1,2026-02-06T02:00:00.0,80.0,597.375,98.0875,0.9425,-8.120000000000001,57.3175,73.31,428.00250000000005,547.42,99.10000000000001,90.215,740.0,673.6524999999999
2026-02-06T02:00:00.0,DK1,2026-02-06T03:00:00.0,104.655,781.4775,98.2275,2.805,-15.92,53.595,60.7075,400.2025,453.3175,101.06,98.2275,754.635,733.4825
2026-02-06T03:00:00.0,DK1,2026-02-06T04:00:00.0,93.53,698.4075,91.12,1.4125,-1.4625,92.80749999999999,75.2875,693.015,562.1875,100.63,91.12,751.425,680.41
2026-02-06T04:00:00.0,DK1,2026-02-06T05:00:00.0,108.31,808.7750000000001,96.21,2.2249999999999996,-5.359999999999999,88.8075,52.905,663.145,395.0525,102.5325,96.21,765.6325,718.42
2026-02-06T05:00:00.0,DK1,2026-02-06T06:00:00.0,62.575,467.2625,104.8175,11.41,0.0,178.04000000000002,23.4375,1329.46,175.0125,104.8175,62.575,782.6925000000001,467.2625
2026-02-06T06:00:00.0,DK1,2026-02-06T07:00:00.0,58.0125,433.19500000000005,114.235,1.8650000000000002,-2.06,133.485,77.2525,996.76,576.8625000000001,114.235,58.0125,853.0125,433.19500000000005
2026-02-06T07:00:00.0,DK1,2026-02-06T08:00:00.0,57.667500000000004,430.6175,137.1275,0.43,-3.8975,99.405,85.265,742.275,636.69,137.1275,57.667500000000004,1023.9575,430.6175
2026-02-06T08:00:00.0,DK1,2026-02-06T09:00:00.0,56.527499999999996,422.10249999999996,137.3675,0.0775,-8.5275,60.315,79.76,450.385,595.585,137.3675,56.527499999999996,1025.75,422.10249999999996
2026-02-06T09:00:00.0,DK1,2026-02-06T10:00:00.0,83.075,620.335,139.89249999999998,1.67,-5.1375,100.07499999999999,83.075,747.28,620.335,139.89249999999998,124.3925,1044.605,928.865
2026-02-06T10:00:00.0,DK1,2026-02-06T11:00:00.0,120.465,899.5324999999999,136.2,0.125,-3.0675,77.7825,88.0975,580.8175,657.8425,136.2,109.9725,1017.03,821.185
2026-02-06T11:00:00.0,DK1,2026-02-06T12:00:00.0,93.6275,699.1375,130.9,0.0375,-23.085,34.5875,62.152499999999996,258.2725,464.1075,130.9,101.0,977.4575000000001,754.19
2026-02-06T12:00:00.0,DK1,2026-02-06T13:00:00.0,97.38,727.1575,130.695,0.7725,-1.46,140.85,87.3775,1051.755,652.4675,130.695,130.695,975.9275000000001,975.9275000000001
2026-02-06T13:00:00.0,DK1,2026-02-06T14:00:00.0,103.4275,772.3125,122.2325,0.44999999999999996,-6.685,85.73750000000001,79.465,640.22,593.3825,122.2325,102.83,912.7325000000001,767.8525
2026-02-06T14:00:00.0,DK1,2026-02-06T15:00:00.0,140.2825,1047.5175,112.16749999999999,0.71,-3.1975000000000002,97.265,85.305,726.2975,636.99,121.785,112.16749999999999,909.3924999999999,837.5774999999999
2026-02-06T15:00:00.0,DK1,2026-02-06T16:00:00.0,90.8425,678.34,124.745,2.2525,-0.0175,173.1525,60.5925,1292.9625,452.4575,124.745,117.0,931.4975,873.6625
2026-02-06T16:00:00.0,DK1,2026-02-06T17:00:00.0,105.345,786.6325,132.03249999999997,0.8174999999999999,-7.897500000000001,101.0375,75.63499999999999,754.4675,564.7825,132.03249999999997,121.7225,985.9125,908.9275
2026-02-06T17:00:00.0,DK1,2026-02-06T18:00:00.0,111.56,833.0425,129.6325,0.0,-23.900000000000002,0.0,62.945,0.0,470.0225,129.6325,128.7225,967.9925,961.1975
2026-02-06T18:00:00.0,DK1,2026-02-06T19:00:00.0,100.31,749.0350000000001,116.355,0.0,-53.115,0.0,31.62,0.0,236.1125,123.3075,116.355,920.7625,868.8449999999999
2026-02-06T19:00:00.0,DK1,2026-02-06T20:00:00.0,74.605,557.0925,109.62499999999999,0.12,-10.0875,24.369999999999997,74.605,181.97750000000002,557.0925,109.62499999999999,106.1225,818.5925,792.4375
2026-02-06T20:00:00.0,DK1,2026-02-06T21:00:00.0,123.55749999999999,922.6274999999999,107.38,0.655,-18.0,40.095,65.51,299.3975,489.1775,110.96249999999999,107.38,828.5775,801.83
2026-02-06T21:00:00.0,DK1,2026-02-06T22:00:00.0,104.07999999999998,777.1875,105.625,1.2,-20.8,69.065,65.2375,515.7225000000001,487.1425,109.465,105.625,817.3999999999999,788.7225
2026-02-06T22:00:00.0,DK1,2026-02-06T23:00:00.0,125.8375,939.6524999999999,101.7125,3.7399999999999993,-0.505,109.36,81.38499999999999,816.6149999999999,607.7175000000001,105.4075,101.7125,787.0975,759.5074999999999
2026-02-06T23:00:00.0,DK1,2026-02-07T00:00:00.0,98.2225,733.4449999999999,101.49249999999999,1.7425000000000002,-0.7699999999999999,88.3075,80.1925,659.41,598.8125,104.85,101.49249999999999,782.935,757.8675
2026-02-07T00:00:00.0,DK1,2026-02-07T01:00:00.0,107.205,800.5225,100.0,4.3425,-0.13,94.97250000000001,60.4675,709.18,451.52250000000004,105.5725,100.0,788.3325,746.7225000000001
2026-02-07T01:00:00.0,DK1,2026-02-07T02:00:00.0,140.7725,1051.1775,98.0425,10.055,-0.015,140.7725,59.83,1051.1775,446.76250000000005,101.03,97.97250000000001,754.4125,731.5799999999999
2026-02-07T02:00:00.0,DK1,2026-02-07T03:00:00.0,116.6175,870.8050000000001,96.88499999999999,2.2,-0.085,116.44749999999999,58.7175,869.5375000000001,438.4549999999999,98.695,96.19,736.975,718.2674999999999
2026-02-07T03:00:00.0,DK1,2026-02-07T04:00:00.0,112.3475,838.92,96.395,2.7649999999999997,-0.022500000000000003,112.3475,64.71,838.92,483.2025,96.395,92.98,719.8,694.3
2026-02-07T04:00:00.0,DK1,2026-02-07T05:00:00.0,112.9225,843.215,96.72500000000001,2.5949999999999998,-0.485,87.2025,37.47,651.1575,279.7975,96.72500000000001,85.2525,722.265,636.5975000000001
2026-02-07T05:00:00.0,DK1,2026-02-07T06:00:00.0,108.32,808.8475,96.47500000000001,0.495,-1.8949999999999998,59.282500000000006,76.44999999999999,442.6775,570.8675,106.36,92.37,794.2125,689.7449999999999
2026-02-07T06:00:00.0,DK1,2026-02-07T07:00:00.0,116.25999999999999,868.1375,103.0325,1.06,-0.77,105.51250000000002,78.92,787.8824999999999,589.3125,112.345,100.95249999999999,838.9024999999999,753.8325
2026-02-07T07:00:00.0,DK1,2026-02-07T08:00:00.0,86.7925,648.095,106.475,0.3,-0.6425,88.155,81.07000000000001,658.27,605.365,106.475,91.17,795.0700000000002,680.7850000000001
2026-02-07T08:00:00.0,DK1,2026-02-07T09:00:00.0,103.7425,774.665,113.05499999999999,0.3825,-9.692499999999999,52.64,69.69250000000001,393.0725,520.4075,113.885,109.7775,850.4025,819.7299999999999
2026-02-07T09:00:00.0,DK1,2026-02-07T10:00:00.0,112.4025,839.3299999999999,109.80000000000001,0.3125,-9.375,82.56,65.1075,616.4925,486.16999999999996,110.9625,108.0875,828.5775,807.1125
2026-02-07T10:00:00.0,DK1,2026-02-07T11:00:00.0,105.3,786.2950000000001,104.5325,0.875,-2.4325,100.9575,72.91499999999999,753.8700000000001,544.4675,104.7475,99.685,782.17,744.37
2026-02-07T11:00:00.0,DK1,2026-02-07T12:00:00.0,131.69750000000002,983.4124999999999,100.15750000000001,2.6849999999999996,-0.3925,128.62,18.3025,960.4325,136.6675,101.42,98.825,757.325,737.9425
2026-02-07T12:00:00.0,DK1,2026-02-07T13:00:00.0,105.0,784.0550000000001,97.4675,1.4625000000000001,-0.115,107.9075,79.41,805.7675,592.9725,103.5,97.4675,772.855,727.81
2026-02-07T13:00:00.0,DK1,2026-02-07T14:00:00.0,88.525,661.0325,99.9675,4.24,-0.2925,127.2225,40.0975,949.9975000000001,299.415,100.8325,96.0,752.935,716.85
2026-02-07T14:00:00.0,DK1,2026-02-07T15:00:00.0,119.6275,893.2825,106.33249999999998,1.3975000000000002,-1.1375,81.57249999999999,78.47999999999999,609.1175000000001,586.0275,117.22749999999999,106.33249999999998,875.3600000000001,794.0074999999999
2026-02-07T15:00:00.0,DK1,2026-02-07T16:00:00.0,123.485,922.085,117.965,0.61,-3.6550000000000002,81.0325,58.550000000000004,605.085,437.20500000000004,117.965,116.205,880.8675000000001,867.7275
2026-02-07T16:00:00.0,DK1,2026-02-07T17:00:00.0,128.5625,960.0025,126.7525,1.925,-2.01,112.7625,59.8025,842.02,446.55499999999995,128.5625,124.9575,960.0025,933.085
2026-02-07T17:00:00.0,DK1,2026-02-07T18:00:00.0,132.9275,992.5975000000001,132.9275,0.5175,-8.3775,41.93,55.822500000000005,313.1,416.83750000000003,132.9275,128.32,992.5975000000001,958.19
2026-02-07T18:00:00.0,DK1,2026-02-07T19:00:00.0,92.005,687.0174999999999,123.88,3.0149999999999997,-0.475,150.83249999999998,82.03,1126.295,612.5325,123.88,110.89750000000001,925.035,828.0925
2026-02-07T19:00:00.0,DK1,2026-02-07T20:00:00.0,113.2125,845.3799999999999,110.7925,0.445,-5.1975,47.015,77.3,351.07,577.2149999999999,113.2125,108.7175,845.3799999999999,811.815
2026-02-07T20:00:00.0,DK1,2026-02-07T21:00:00.0,104.915,783.4225,103.8325,0.1175,-2.505,47.1475,79.18,352.0625,591.2525,104.915,103.1525,783.4225,770.2574999999999
2026-02-07T21:00:00.0,DK1,2026-02-07T22:00:00.0,106.61,796.0775,103.3025,0.55,-9.0775,50.977500000000006,74.0425,380.65999999999997,552.8924999999999,105.725,103.295,789.4699999999999,771.3225000000001
2026-02-07T22:00:00.0,DK1,2026-02-07T23:00:00.0,98.0475,732.1375,97.99749999999999,0.46499999999999997,-3.0775,80.72749999999999,70.5975,602.8075000000001,527.1650000000001,98.0475,94.95,732.1375,709.01
2026-02-07T23:00:00.0,DK1,2026-02-08T00:00:00.0,105.06750000000001,784.5600000000001,102.03500000000001,0.14250000000000002,-3.8975,33.965,75.92750000000001,253.625,566.965,106.18,102.015,792.8675000000001,761.7675
2026-02-08T00:00:00.0,DK1,2026-02-08T01:00:00.0,82.98,619.63,99.045,5.3275,-0.1525,89.185,58.980000000000004,665.9625,440.415,99.0925,74.895,739.9425,559.2574999999999
2026-02-08T01:00:00.0,DK1,2026-02-08T02:00:00.0,79.23750000000001,591.6825,97.5675,0.3625,-9.9975,47.587500000000006,70.0575,355.345,523.135,97.5675,60.3975,728.5575000000001,451.0
2026-02-08T02:00:00.0,DK1,2026-02-08T03:00:00.0,61.1125,456.34000000000003,96.425,1.3725,-5.805,51.8675,69.345,387.30499999999995,517.81,96.425,61.1125,720.0250000000001,456.34000000000003
2026-02-08T03:00:00.0,DK1,2026-02-08T04:00:00.0,94.72,707.295,94.85999999999999,4.362500000000001,-4.05,99.57249999999999,49.71,743.5275,371.19499999999994,104.91749999999999,94.85999999999999,783.44,708.3399999999999
2026-02-08T04:00:00.0,DK1,2026-02-08T05:00:00.0,106.1225,792.4375,95.57500000000002,0.0,-13.365,0.0,69.9025,0.0,521.9775,109.12,95.57500000000002,814.82,713.6775
2026-02-08T05:00:00.0,DK1,2026-02-08T06:00:00.0,104.52250000000001,780.49,94.4,0.0,-10.5975,0.0,71.1,0.0,530.9175,108.2025,94.4,807.97,704.905
2026-02-08T06:00:00.0,DK1,2026-02-08T07:00:00.0,106.8,797.4975,95.48749999999998,0.1925,-8.852500000000001,51.212500000000006,71.55250000000001,382.41499999999996,534.3,106.19999999999999,95.48749999999998,793.0174999999999,713.025
2026-02-08T07:00:00.0,DK1,2026-02-08T08:00:00.0,81.2175,606.4649999999999,98.42249999999999,0.7799999999999999,-0.6275,75.895,81.2175,566.7249999999999,606.4649999999999,101.555,98.37,758.3325,734.5500000000001
2026-02-08T08:00:00.0,DK1,2026-02-08T09:00:00.0,105.345,786.63,100.31,0.52,-1.185,58.2825,80.91749999999999,435.2075,604.2275,109.0,100.31,813.925,749.0325
2026-02-08T09:00:00.0,DK1,2026-02-08T10:00:00.0,89.2775,666.6525,102.64500000000001,0.9075,-0.40750000000000003,92.97500000000001,61.0125,694.2625,455.5925,112.6475,102.64500000000001,841.1624999999999,766.47
2026-02-08T10:00:00.0,DK1,2026-02-08T11:00:00.0,139.775,1043.73,99.6,3.8525,-0.065,135.79500000000002,43.53,1014.01,325.0475,121.91,99.6,910.3275,743.7325000000001
2026-02-08T11:00:00.0,DK1,2026-02-08T12:00:00.0,129.5825,967.6175000000001,96.5725,5.5,0.0,137.69250000000002,23.4325,1028.1775,174.975,109.4725,92.9875,817.4525000000001,694.355
2026-02-08T12:00:00.0,DK1,2026-02-08T13:00:00.0,63.16,471.63,95.44999999999999,7.342499999999999,0.0,154.8025,0.0,1155.94,0.0,95.44999999999999,63.16,712.7425000000001,471.63
2026-02-08T13:00:00.0,DK1,2026-02-08T14:00:00.0,95.5375,713.3975,97.22,2.8000000000000003,-0.0025,114.825,43.7775,857.42,326.895,102.485,97.22,765.275,725.96
2026-02-08T14:00:00.0,DK1,2026-02-08T15:00:00.0,78.54499999999999,586.5074999999999,103.32249999999999,0.6024999999999999,-6.647500000000001,92.9925,78.54499999999999,694.3925,586.5074999999999,109.38499999999999,103.32249999999999,816.8025,771.53
2026-02-08T15:00:00.0,DK1,2026-02-08T16:00:00.0,87.13250000000001,650.635,111.785,1.555,-1.0525,145.385,89.325,1085.6225000000002,667.0074999999999,113.16,101.4375,844.9875,757.4524999999999
2026-02-08T16:00:00.0,DK1,2026-02-08T17:00:00.0,151.565,1131.765,127.53250000000001,0.6125,-5.180000000000001,141.4475,86.0625,1056.2150000000001,642.645,144.68,127.53250000000001,1080.3525,952.3100000000001
2026-02-08T17:00:00.0,DK1,2026-02-08T18:00:00.0,155.805,1163.425,131.2175,1.01,-10.68,105.8025,85.945,790.0475,641.77,146.8975,131.2175,1096.9125,979.8275
2026-02-08T18:00:00.0,DK1,2026-02-08T19:00:00.0,92.77000000000001,692.7325000000001,126.905,1.5899999999999999,-0.9349999999999999,119.70499999999998,91.33,893.8625,681.98,132.47750000000002,102.45500000000001,989.2325000000001,765.0525
2026-02-08T19:00:00.0,DK1,2026-02-08T20:00:00.0,97.36000000000001,727.005,113.2825,0.4775,-3.0200000000000005,85.46000000000001,85.47999999999999,638.1475,638.2975,113.5425,111.7175,847.8425,834.2175
2026-02-08T20:00:00.0,DK1,2026-02-08T21:00:00.0,82.7125,617.6325,107.6275,0.2675,-10.8375,56.900000000000006,72.6575,424.88249999999994,542.55,107.6275,100.5675,803.675,750.9575
2026-02-08T21:00:00.0,DK1,2026-02-08T22:00:00.0,81.04499999999999,605.1800000000001,105.14,0.34750000000000003,-4.505,71.4275,76.685,533.365,572.6225,105.14,87.44749999999999,785.0975000000001,652.99
2026-02-08T22:00:00.0,DK1,2026-02-08T23:00:00.0,83.0025,619.7975,99.9825,0.735,-3.1224999999999996,1473.4325,76.82749999999999,11002.415,573.6875,100.1025,95.38,747.4850000000001,712.22
2026-02-08T23:00:00.0,DK1,2026-02-09T00:00:00.0,71.57249999999999,534.4449999999999,96.80499999999999,0.035,-8.7425,34.67,71.57249999999999,258.8875,534.4449999999999,96.80499999999999,90.39750000000001,722.8625,675.015
2026-02-09T00:00:00.0,DK1,2026-02-09T01:00:00.0,73.38999999999999,548.165,95.52250000000001,0.07,-5.6925,48.5375,73.38999999999999,362.5375,548.165,95.52250000000001,85.575,713.4749999999999,639.1775
2026-02-09T01:00:00.0,DK1,2026-02-09T02:00:00.0,91.4075,682.7425000000001,95.77,0.0,-14.262500000000001,0.0,66.63,0.0,497.67499999999995,98.5025,95.77,735.7349999999999,715.325
2026-02-09T02:00:00.0,DK1,2026-02-09T03:00:00.0,76.5,571.395,95.5375,0.265,-0.895,65.8475,72.50750000000001,491.8275,541.5725,97.7925,95.29750000000001,730.4325,711.7975
2026-02-09T03:00:00.0,DK1,2026-02-09T04:00:00.0,73.1975,546.7275,96.6175,0.1625,-2.3000000000000003,64.215,77.31,479.635,577.445,96.6175,81.99249999999999,721.6575,612.4175
2026-02-09T04:00:00.0,DK1,2026-02-09T05:00:00.0,64.045,478.365,104.7475,1.565,-1.1624999999999999,106.3025,78.8125,793.9925000000001,588.6624999999999,106.8475,78.76,798.0649999999999,588.2774999999999
2026-02-09T05:00:00.0,DK1,2026-02-09T06:00:00.0,119.475,892.3825,131.61,1.4575,-0.7350000000000001,173.16250000000002,104.1775,1293.385,778.1225,142.86,114.24,1067.05,853.28
2026-02-09T06:00:00.0,DK1,2026-02-09T07:00:00.0,172.62,1289.335,158.6425,1.1875,-0.36750000000000005,184.595,84.445,1378.78,630.7349999999999,158.71,156.845,1185.4375,1171.505
2026-02-09T07:00:00.0,DK1,2026-02-09T08:00:00.0,119.09,889.5050000000001,182.825,0.4675,-0.18500000000000003,181.83,120.29,1358.125,898.4675,182.825,151.4675,1365.555,1131.3400000000001
2026-02-09T08:00:00.0,DK1,2026-02-09T09:00:00.0,116.3475,869.0250000000001,169.30249999999998,1.4625000000000001,-0.045,168.8375,55.9225,1261.08,417.695,169.30249999999998,128.9275,1264.555,962.9875
2026-02-09T09:00:00.0,DK1,2026-02-09T10:00:00.0,145.7075,1088.32,157.45250000000001,0.6225,-0.0125,146.64749999999998,90.13,1095.3375,673.1975,158.3,157.45250000000001,1182.375,1176.045
2026-02-09T10:00:00.0,DK1,2026-02-09T11:00:00.0,125.2825,935.76,144.5025,0.16250000000000003,-0.1925,131.5075,108.33250000000001,982.2575,809.155,153.775,143.405,1148.5775,1071.1200000000001
2026-02-09T11:00:00.0,DK1,2026-02-09T12:00:00.0,134.0675,1001.3774999999999,137.32250000000002,2.07,0.0,160.2675,0.0,1197.0700000000002,0.0,137.32250000000002,134.0675,1025.69,1001.3774999999999
2026-02-09T12:00:00.0,DK1,2026-02-09T13:00:00.0,127.98249999999999,955.9275000000001,135.3075,0.885,-0.28250000000000003,146.7575,114.6925,1096.1599999999999,856.6575,143.5325,135.3075,1072.0725000000002,1010.6400000000001
2026-02-09T13:00:00.0,DK1,2026-02-09T14:00:00.0,158.1475,1181.2325,137.9075,1.22,-0.4125,171.175,86.6175,1278.5375,646.9625,148.815,137.9075,1111.5275000000001,1030.0575
2026-02-09T14:00:00.0,DK1,2026-02-09T15:00:00.0,127.3425,951.1450000000001,149.465,0.6799999999999999,-0.355,164.3175,116.39250000000001,1227.3174999999999,869.3575000000001,149.465,144.44,1116.3825000000002,1078.85
2026-02-09T15:00:00.0,DK1,2026-02-09T16:00:00.0,111.09750000000001,829.8075,170.22249999999997,0.31000000000000005,-0.375,97.5325,111.09750000000001,728.49,829.8075,170.22249999999997,165.9425,1271.4275,1239.4575
2026-02-09T16:00:00.0,DK1,2026-02-09T17:00:00.0,144.20749999999998,1077.1125,229.245,0.655,-0.0525,143.035,88.70750000000001,1068.3574999999998,662.5725,229.245,217.0675,1712.2775,1621.32
2026-02-09T17:00:00.0,DK1,2026-02-09T18:00:00.0,118.4025,884.37,184.40250000000003,0.8625,-0.21250000000000002,157.595,118.4025,1177.1075,884.37,184.40250000000003,166.35250000000002,1377.34,1242.52
2026-02-09T18:00:00.0,DK1,2026-02-09T19:00:00.0,163.66250000000002,1222.4275,167.095,0.935,-0.0275,144.72500000000002,58.709999999999994,1080.9775,438.51750000000004,167.095,149.45,1248.065,1116.275
2026-02-09T19:00:00.0,DK1,2026-02-09T20:00:00.0,105.64500000000001,789.0825,144.515,0.1875,-8.5875,141.60250000000002,82.6,1057.6575,616.955,144.515,124.0,1079.4125000000001,926.18
2026-02-09T20:00:00.0,DK1,2026-02-09T21:00:00.0,92.25500000000001,689.0699999999999,134.7,0.365,-3.9699999999999998,90.28,92.25500000000001,674.32,689.0699999999999,134.7,118.6025,1006.1025,885.865
2026-02-09T21:00:00.0,DK1,2026-02-09T22:00:00.0,124.98750000000001,933.5575000000001,122.99000000000001,1.0625,-2.215,105.23500000000001,80.66,786.0225,602.4649999999999,122.99000000000001,117.0975,918.6375,874.6225
2026-02-09T22:00:00.0,DK1,2026-02-09T23:00:00.0,108.92249999999999,813.565,108.92249999999999,0.9450000000000001,-2.465,112.655,77.41250000000001,841.4425,578.21,108.92249999999999,104.0575,813.565,777.2275
2026-02-09T23:00:00.0,DK1,2026-02-10T00:00:00.0,129.4725,967.0575000000001,104.64750000000001,15.77,-0.4425,193.4475,18.46,1444.9,137.8825,106.52499999999999,104.3025,795.6575,779.0550000000001
2026-02-10T00:00:00.0,DK1,2026-02-10T01:00:00.0,103.6525,774.44,103.7475,12.170000000000002,0.0,115.3675,0.0,861.9675,0.0,103.97250000000001,103.6525,776.83,774.44
2026-02-10T01:00:00.0,DK1,2026-02-10T02:00:00.0,98.72999999999999,737.66,102.75,1.275,-0.10749999999999998,110.13,88.7975,822.8375,663.4475,102.785,102.245,767.955,763.925
2026-02-10T02:00:00.0,DK1,2026-02-10T03:00:00.0,93.1875,696.25,102.43749999999999,3.615,-0.22250000000000003,103.9575,83.81,776.7175,626.185,102.43749999999999,100.3275,765.3625,749.5975
2026-02-10T03:00:00.0,DK1,2026-02-10T04:00:00.0,104.185,778.4200000000001,102.43999999999998,2.3475,-0.5800000000000001,114.35499999999999,61.4825,854.4024999999999,459.37,102.43999999999998,98.94500000000001,765.3799999999999,739.27
2026-02-10T04:00:00.0,DK1,2026-02-10T05:00:00.0,94.1125,703.1600000000001,105.435,6.335000000000001,-0.4875,132.0675,60.474999999999994,986.745,451.8375,105.435,101.0325,787.7550000000001,754.865
2026-02-10T05:00:00.0,DK1,2026-02-10T06:00:00.0,101.6275,759.3100000000001,119.935,1.43,-0.8325,208.80750000000003,42.435,1560.105,317.0525,119.935,110.64250000000001,896.095,826.6650000000001
2026-02-10T06:00:00.0,DK1,2026-02-10T07:00:00.0,162.52,1214.2675,139.4025,0.98,-0.195,172.7575,68.2075,1290.755,509.61249999999995,157.8175,139.4025,1179.1325,1041.5475
2026-02-10T07:00:00.0,DK1,2026-02-10T08:00:00.0,121.48750000000001,907.6925,149.7975,0.0925,-0.095,55.8,91.4375,416.9075,683.175,149.7975,143.1475,1119.2125,1069.5275
2026-02-10T08:00:00.0,DK1,2026-02-10T09:00:00.0,97.25,726.6025,138.1975,1.3975,-0.065,291.7175,87.02250000000001,2179.5675,650.1875,138.225,138.1975,1032.7475,1032.5425
2026-02-10T09:00:00.0,DK1,2026-02-10T10:00:00.0,69.115,516.3924999999999,133.71249999999998,0.6325000000000001,-6.7175,168.68,69.115,1260.2925,516.3924999999999,133.71249999999998,131.8525,999.0325,985.135
2026-02-10T10:00:00.0,DK1,2026-02-10T11:00:00.0,74.8575,559.2975,123.57000000000001,0.0125,-8.065,63.442499999999995,74.8575,474.01250000000005,559.2975,123.57000000000001,123.57000000000001,923.2525,923.2525
2026-02-10T11:00:00.0,DK1,2026-02-10T12:00:00.0,155.07750000000001,1158.6625,114.05250000000001,1.74,-0.5625,148.4075,42.3875,1108.8275,316.6975,172.54749999999999,114.05250000000001,1289.19,852.145
2026-02-10T12:00:00.0,DK1,2026-02-10T13:00:00.0,128.965,963.5625,112.2125,1.9100000000000001,-0.07,115.5425,65.5025,863.2775,489.40250000000003,142.3675,112.2125,1063.6975,838.395
